L1_algorithm,L2_algorithm,wr_pol,cost,latency,workload,tot_req,reads,writes,requests
arc,arc,wb-et,0.698036864,0.809699671,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,1.708285336,0.619599916,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,2.718533809,0.601384362,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,3.728782282,0.593693829,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,4.739030754,0.57655171,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,5.749446155,0.585433154,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,6.759694628,0.565556137,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,7.7699431,0.558694853,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,8.780191573,0.548972782,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,9.790606973,0.539678385,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,10.92349606,0.679149409,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,11.93357761,0.6757154,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,12.94365915,0.664687163,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,13.9537407,0.654728034,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,14.96382224,0.647919444,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,15.97407071,0.626853674,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,16.98415226,0.616987523,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,17.9942338,0.613618574,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,19.00431535,0.603243461,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,20.01456382,0.593186415,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,0.386454914,0.861744501,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,0.944495337,0.560746071,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,1.502535761,0.420772038,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,2.060743113,0.307463873,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,2.618783536,0.201701503,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,3.176990888,0.146542832,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,3.735031312,0.106886156,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,4.293238663,0.082776805,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,4.851279087,0.072767479,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,5.409486439,0.066681604,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,6.034787714,0.686370578,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,6.592828137,0.61806027,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,7.150868561,0.485463218,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,7.709075913,0.362903509,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,8.267116336,0.242051461,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,8.825323688,0.171174059,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,9.383364112,0.120039598,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,9.941571463,0.088874236,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,10.49961189,0.075259638,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,11.05781924,0.067182523,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,21.14895526,0.667411307,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,22.15886988,0.663733351,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,23.16895142,0.662453592,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,24.17903297,0.640439416,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,25.18894759,0.637423532,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,26.19902913,0.624217023,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,27.20911068,0.618221557,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,28.21902529,0.604021595,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,29.22910684,0.609338081,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,30.23918838,0.5990856,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,31.37441446,0.661429376,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,32.38432908,0.657462948,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,33.3942437,0.65699849,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,34.40432524,0.654855893,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,35.41423986,0.632513136,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,36.42415447,0.627021725,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,37.43423602,0.619986925,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,38.44415064,0.606242763,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,39.45406525,0.595248174,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,40.4641468,0.601349716,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,41.59987366,0.64829054,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,42.60962135,0.644976377,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,43.61953597,0.642951844,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,44.62945059,0.638896649,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,45.63919827,0.634948606,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,46.64911289,0.621548971,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,47.65902751,0.614424668,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,48.6687752,0.611595496,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,49.67868981,0.600530755,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,50.68860443,0.58800683,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,51.82702246,0.653608432,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,52.83677015,0.650764881,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,53.84668477,0.648553985,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,54.85659939,0.642519844,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,55.866514,0.644400396,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,56.87626169,0.636374589,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,57.88617631,0.613850378,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,58.89609092,0.60923668,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,59.90600554,0.597298058,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,60.91592016,0.602405697,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,62.05248166,0.638281165,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,63.06239628,0.634391269,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,64.0723109,0.629675364,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,65.08222551,0.631570272,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,66.09214013,0.629402729,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,67.10222167,0.619592828,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,68.11213629,0.619630872,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,69.12205091,0.600917497,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,70.13196552,0.587081036,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,71.14204707,0.590195128,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,11.68312051,0.574885156,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,12.24116094,0.525774271,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,12.79920136,0.470799528,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,13.35740871,0.364547892,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,13.91544914,0.270449395,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,14.47365649,0.192594075,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,15.03169691,0.130448807,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,15.58990426,0.093663366,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,16.14794469,0.077762124,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,16.70615204,0.068506214,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,17.33314291,0.459177728,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,17.89118334,0.429607981,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,18.44922376,0.392909562,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,19.00743111,0.34853329,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,19.56547154,0.278925647,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,20.12367889,0.212250078,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,20.68171931,0.145032088,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,21.23992666,0.099721506,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,21.79796709,0.080989413,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,22.35617444,0.07063366,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,22.98147571,0.319999182,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,23.53951614,0.306426419,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,24.09755656,0.283962971,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,24.65576391,0.274604615,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,25.21380434,0.250525536,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,25.77201169,0.197093034,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,26.33005211,0.145729088,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,26.88825946,0.104374491,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,27.44629989,0.081281219,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,28.00450724,0.071361933,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,28.63149811,0.230979683,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,29.18953854,0.22563111,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,29.74757896,0.21474838,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,30.30578631,0.210700678,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,30.86382674,0.190585081,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,31.42203409,0.161298983,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,31.98007451,0.125337963,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,32.53828186,0.099363506,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,33.09632229,0.08150415,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,33.65452964,0.070450814,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,34.27983091,0.157935822,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,34.83787134,0.155265082,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,35.39591176,0.152432038,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,35.95411911,0.146047204,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,36.51215954,0.138858777,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,37.07036689,0.124709589,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,37.62840731,0.111444672,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,38.18661466,0.092651933,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,38.74465509,0.078751766,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,39.30286244,0.069171075,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,0.47529392,0.873159834,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,1.162202787,0.767302762,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,1.849278583,0.714981324,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,2.536354378,0.652731193,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,3.223430173,0.637095664,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,3.910339041,0.633105374,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,4.597414836,0.644616618,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,5.284490631,0.550214007,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,5.971566427,0.184798066,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,6.658642222,0.186888696,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,7.42799792,0.826816299,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,8.114739859,0.818668161,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,8.801481798,0.775648373,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,9.488223738,0.711418931,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,10.17496568,0.693439489,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,10.86170762,0.689904898,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,11.54844956,0.665985606,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,12.23519149,0.479507891,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,12.92193343,0.192876962,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,13.6088423,0.200722698,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,72.27794086,0.633594974,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,73.28785548,0.629740554,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,74.2977701,0.629270279,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,75.30785164,0.627063948,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,76.31776626,0.624907888,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,77.3278478,0.617130439,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,78.33776242,0.606897359,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,79.34784396,0.602499082,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,80.35775858,0.605712693,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,81.36784012,0.592995881,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,82.50340006,0.625812336,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,83.51314775,0.623410865,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,84.52289544,0.617574205,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,85.53264313,0.615342654,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,86.54239082,0.617350743,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,87.55213851,0.608945277,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,88.56188619,0.608778842,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,89.57163388,0.604974849,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,90.58138157,0.608701327,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,91.59112926,0.595996154,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,92.73054886,0.618001999,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,93.74012962,0.614352442,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,94.74971038,0.611825179,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,95.75929115,0.611407146,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,96.76887191,0.602958349,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,97.77861959,0.60084064,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,98.78820035,0.598583987,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,99.79778112,0.59274502,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,100.8073619,0.594474231,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,101.8171096,0.598629566,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,14.38239152,0.801213307,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,15.06729725,0.800315001,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,15.75236991,0.795000244,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,16.43744257,0.739210498,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,17.12251523,0.721380281,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,17.80758789,0.716485903,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,18.49266055,0.651560051,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,19.1777332,0.394487329,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,19.86280586,0.19848743,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,20.54787852,0.208238699,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,21.33678512,0.767479014,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,22.02169085,0.767073461,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,22.70676351,0.765752582,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,23.39183617,0.760790477,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,24.07690883,0.754683549,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,24.76198149,0.744326675,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,25.44705415,0.618734048,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,26.1321268,0.350277203,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,26.81719946,0.214098707,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,27.50227212,0.217693414,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,28.29117872,0.757390136,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,28.97575059,0.757390136,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,29.6604894,0.757227388,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,30.3452282,0.757093748,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,31.029967,0.752253761,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,31.71453888,0.729159283,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,32.39927768,0.535852473,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,33.08401648,0.222641248,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,33.76875529,0.213593832,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,34.45349409,0.209342646,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,35.24388272,0.75481733,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,35.92461525,0.75481733,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,36.60551471,0.754802439,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,37.28641417,0.750043023,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,37.96731362,0.745685004,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,38.64821308,0.743084993,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,39.32911254,0.532604722,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,40.010012,0.214328135,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,40.69091146,0.211395963,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,41.37181091,0.209813111,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,42.19827632,0.763116618,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,42.88518519,0.757133952,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,43.57226098,0.748624645,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,44.25933678,0.742606464,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,44.94641257,0.739396764,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,45.63332144,0.707202454,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,46.32039724,0.62738758,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,47.00747303,0.280148635,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,47.69454883,0.218103633,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,48.38162462,0.219155311,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,39.92985331,0.10911468,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,40.48789374,0.108804523,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,41.04593416,0.108258293,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,41.60397458,0.107255465,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,42.16201501,0.104318987,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,42.72005543,0.099840777,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,43.27809586,0.092869276,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,43.83613628,0.085388345,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,44.3941767,0.074575239,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,44.95221713,0.067537819,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,45.57818611,0.087707617,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,46.13622654,0.087578904,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,46.69426696,0.087299743,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,47.25247431,0.087089792,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,47.81051474,0.086321405,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,48.36855516,0.085047129,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,48.92676251,0.082924837,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,49.48480294,0.078680518,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,50.04284336,0.077491649,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,50.60105071,0.065644769,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,51.22820851,0.074304497,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,51.78624894,0.074185642,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,52.34428936,0.073990643,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,52.90232978,0.073783739,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,53.46037021,0.073454389,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,54.01841063,0.073256435,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,54.57645106,0.073024396,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,55.13449148,0.071937162,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,55.6925319,0.066977004,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,56.25057233,0.073337418,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,49.15266992,0.702908301,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,49.83924493,0.693424003,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,50.52598687,0.690143703,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,51.21272881,0.689005087,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,51.89947075,0.633530968,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,52.58621269,0.635147756,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,53.27295463,0.546677809,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,53.95969657,0.232198792,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,54.64643851,0.233792671,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,55.33318045,0.234845168,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,56.10706352,0.314031216,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,56.72135869,0.304620893,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,57.33582079,0.301178414,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,57.95028289,0.299526876,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,58.56474499,0.297878556,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,59.17904016,0.292935069,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,59.79350226,0.29458265,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,60.40796436,0.284673985,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,61.02242646,0.284673985,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,61.63688856,0.284638971,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,63.06145712,0.317679454,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,63.70630012,0.315713807,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,64.35114312,0.312282949,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,64.99598613,0.310521091,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,65.64082913,0.305378255,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,66.28583906,0.301939967,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,66.93068206,0.305369355,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,67.57552506,0.296758944,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,68.22036807,0.298487319,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,68.865378,0.300205405,w105,243780,89.94,10.06,17.41
lru,lru,wb-et,0.698036864,0.809699671,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,1.708285336,0.67246026,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,2.718533809,0.644416609,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,3.728782282,0.620315909,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,4.739030754,0.601166518,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,5.749446155,0.587460321,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,6.759694628,0.56290031,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,7.7699431,0.558951112,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,8.780191573,0.549001054,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,9.790606973,0.539678385,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,10.92349606,0.717702318,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,11.93357761,0.715822179,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,12.94382608,0.683841811,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,13.95407455,0.656301819,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,14.96432303,0.641485264,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,15.97440457,0.626543471,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,16.98465304,0.600521164,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,17.99490152,0.596251333,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,19.00514999,0.585986694,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,20.01539846,0.576106705,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,21.14895526,0.69734239,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,22.15886988,0.694038103,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,23.16895142,0.693086668,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,24.17886604,0.659407819,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,25.18894759,0.642318098,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,26.1988622,0.623753299,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,27.20894375,0.608077747,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,28.21885836,0.590041521,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,29.22893991,0.594032923,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,30.23902145,0.584025057,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,31.37441446,0.679307426,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,32.38432908,0.675754863,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,33.39441062,0.673403077,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,34.40449217,0.672451543,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,35.41440679,0.649778402,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,36.42448833,0.629889941,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,37.43456988,0.615145397,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,38.44448449,0.597003377,w101,238962,2.86,97.14,24.64
